Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,3044,3,4,3,6,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,36,1747,2,2,1,35,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,1857,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,1733,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1337,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2520,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,24,341,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,2669,5,5,5,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,48,1653,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3679,5,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,42,2453,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,23,1742,2,3,2,0,14.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,57,1849,4,4,4,0,6.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,42,308,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2127,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,507,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,549,1,4,1,3,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,610,1,5,1,3,4.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,28,675,4,4,4,5,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,69,842,2,2,4,0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,51,1728,3,3,1,4,22.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,936,4,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,44,1182,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,668,1,4,1,8,10.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,853,4,5,4,105,122.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,22,985,4,2,4,5,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,42,247,3,3,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,27,826,5,3,5,7,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,64,964,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,364,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,404,4,4,5,17,6.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,60,3634,4,3,2,34,69.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,308,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,28,3630,4,4,4,0,6.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,25,2239,5,3,5,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,30,409,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2783,5,5,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,42,239,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,733,3,2,3,0,31.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,1788,1,3,1,25,12.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1744,4,4,4,15,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1912,5,5,5,12,16.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,58,950,5,4,5,0,25.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,38,359,4,4,4,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,3872,5,5,4,145,140.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,507,2,2,5,65,66.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,57,201,5,3,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,33,83,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2081,3,3,3,21,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,35,3365,2,4,3,0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1605,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,31,361,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,1776,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,77,237,3,3,2,0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,148,4,4,4,30,34.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,68,1440,4,4,4,213,186.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,23,1046,5,5,5,0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,44,631,1,3,1,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,38,788,5,3,5,0,10.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,342,4,4,3,4,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,802,1,3,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,725,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,332,4,4,4,24,30.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,1102,4,3,4,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,54,1091,3,5,3,34,41.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,483,4,4,5,92,84.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,666,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,436,4,4,4,4,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,26,239,3,5,3,2,5.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,39,190,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,1985,4,4,4,59,61.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,356,5,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,468,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,58,936,5,2,5,53,42.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,157,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,372,5,5,5,12,8.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,41,2404,2,3,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,69,391,2,5,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,166,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,62,3673,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,13,986,3,4,3,22,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3321,5,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1346,4,4,4,3,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,55,696,3,3,3,22,5.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,33,320,2,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,22,956,4,4,4,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1791,4,4,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3457,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,405,2,4,2,35,49.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,2942,3,3,4,13,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,655,4,5,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,22,236,5,1,5,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,589,5,5,4,1,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,615,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,737,4,4,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,40,1542,5,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,406,3,3,4,0,13.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,39,228,3,4,3,3,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,61,3130,3,3,4,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,39,277,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2134,5,5,5,4,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,44,1749,3,3,1,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,60,675,2,2,1,50,32.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,3973,4,4,4,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,592,4,4,4,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,47,391,1,2,1,21,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,114,4,2,4,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,63,173,2,3,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,42,990,1,1,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,954,4,3,4,88,68.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,2230,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,11,1208,4,2,4,0,17.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,170,3,4,3,19,16.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,3709,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,431,3,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,3291,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,770,4,4,4,6,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,35,1995,1,3,1,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,44,602,5,4,5,2,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,66,1091,4,4,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,36,447,5,2,5,0,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,68,106,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,2436,4,4,3,17,49.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1664,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,2033,3,3,4,0,6.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,57,2125,4,4,3,14,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,37,3987,5,5,5,10,23.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,2014,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,2897,4,4,3,7,26.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,47,337,5,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,2190,2,2,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,54,2243,3,3,5,7,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,3608,4,4,5,14,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,26,201,4,2,4,17,11.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,46,759,5,5,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,41,599,4,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,862,1,4,1,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,47,310,4,3,4,16,4.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1631,5,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,752,3,2,3,14,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,431,4,4,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,22,907,3,4,3,67,58.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,803,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,369,4,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3586,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,59,2075,2,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1799,5,5,4,95,88.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,1123,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,48,404,3,2,3,0,18.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,32,1616,5,1,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,689,5,5,5,28,13.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1997,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,3135,1,1,4,7,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,51,919,4,4,5,4,8.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,849,1,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,3473,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,26,522,4,3,4,9,18.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,495,2,4,2,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,427,4,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,493,3,5,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,38,373,4,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,55,1535,4,4,4,29,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,954,4,4,1,136,155.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,67,631,5,5,5,4,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,34,3008,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,39,399,5,2,5,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,63,197,3,3,4,36,32.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,2994,2,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,24,1573,1,3,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,40,393,3,3,3,2,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,10,349,5,5,5,60,51.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,300,1,1,4,3,5.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,32,214,3,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,43,1489,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,3613,4,4,4,3,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,55,3571,2,2,2,25,18.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,16,370,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,329,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3264,5,5,5,4,5.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,30,3092,3,1,3,14,14.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,52,241,2,2,4,0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,37,1005,1,5,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,163,2,4,2,0,6.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,38,277,2,4,2,0,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2096,4,4,5,25,22.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,1242,5,3,5,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,543,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,271,2,5,2,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,36,373,5,5,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1797,2,2,3,19,24.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,41,569,5,5,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,23,328,4,3,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,37,2611,5,5,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,1069,2,2,3,83,68.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,48,236,3,4,3,19,38.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,287,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3688,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,436,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,67,453,4,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,62,612,3,3,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,45,387,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2740,5,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,125,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1582,5,5,5,2,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1894,5,5,5,307,299.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,47,618,5,1,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,17,356,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,612,5,5,5,4,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1851,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,37,564,1,1,3,5,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,32,680,3,1,3,2,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,36,480,3,3,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,18,956,1,5,1,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,59,3485,4,4,4,6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,937,2,4,2,3,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,829,5,4,5,6,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,47,978,5,5,4,33,38.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,39,86,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,54,1076,2,2,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,451,5,5,5,154,177.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3807,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3362,4,5,3,17,32.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1721,3,3,4,24,35.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,52,2654,1,1,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,30,368,2,1,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,23,763,2,4,2,23,11.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,1699,1,3,1,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,622,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,416,5,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,29,1431,3,5,3,110,93.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,68,977,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,192,3,3,5,1,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,602,1,5,1,23,29.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1847,5,5,5,0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,42,265,2,3,2,215,189.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,508,2,5,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,47,391,3,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2563,5,5,3,11,26.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,35,1846,5,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,957,4,4,3,84,75.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3439,5,1,5,25,18.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,27,628,1,3,1,33,48.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,22,369,3,3,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,770,2,2,4,25,24.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,26,1598,5,3,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,501,2,2,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,35,2578,4,3,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,62,633,1,1,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,22,1567,3,4,3,0,16.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3690,5,5,3,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,44,3621,1,1,1,32,15.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,56,1988,1,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1023,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,1690,5,5,3,28,28.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,27,3030,4,1,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,63,451,2,5,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,38,3733,4,4,4,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,1438,4,5,4,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,27,719,3,4,3,124,105.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,25,114,3,4,3,3,23.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,425,5,5,5,186,195.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,24,326,3,3,3,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,57,2475,4,4,5,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,925,4,4,5,11,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,54,544,3,3,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,3694,4,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,37,805,2,2,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,636,3,3,1,245,254.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1956,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,190,4,5,5,0,3.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1476,5,5,4,14,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,2139,1,3,1,11,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,73,397,2,2,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,46,1990,5,4,5,2,7.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,164,5,5,5,33,29.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,986,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,2288,3,3,3,7,13.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,444,5,4,5,21,30.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,24,2167,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1588,2,2,3,22,22.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,222,5,3,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,68,1201,5,3,4,4,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,692,2,2,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,10,842,4,5,4,32,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,327,1,5,1,28,29.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,2611,3,5,4,0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,1452,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1025,5,5,3,0,9.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,33,139,2,4,2,31,36.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,251,1,1,1,23,21.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,937,3,3,3,85,91.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,53,292,1,1,4,59,57.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,68,748,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1910,2,2,3,8,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,370,4,4,5,61,49.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,60,331,4,3,4,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,19,710,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,67,2754,4,4,4,2,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,17,1062,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,77,2172,2,2,1,14,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,2237,4,4,5,15,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,59,170,5,5,4,39,34.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,15,349,1,3,1,24,22.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,16,201,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,537,4,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,836,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,409,5,5,5,14,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,67,135,4,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,2765,5,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,65,3891,5,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,19,853,4,5,4,25,50.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,55,2182,3,3,2,0,0.0
